SMILES
C#CCn1cc(C[C@H](N)C(=O)O)c2ccccc21
NCC(=O)n1cc(C[C@H](N)C(=O)O)c2ccccc21
CC(C)C[C@H](N)C(=O)n1cc(C[C@H](N)C(=O)O)c2ccccc21
N[C@@H](Cc1c(SCCC(=O)O)[nH]c2ccccc12)C(=O)O
N[C@@H](Cc1c[nH]c2cc(C(=O)C(F)(F)C(F)(F)C(F)(F)F)c(O)cc12)C(=O)O
N[C@@H](Cc1c(C2c3ccccc3NC2O)[nH]c2ccccc12)C(=O)O
N[C@@H](Cc1cn(C(=O)OCc2ccccc2)c2ccccc12)C(=O)O
N[C@@H](Cc1cn([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)c2ccccc12)C(=O)O
COc1ccc(OC)c([C@H](c2c[nH]c3ccccc23)[C@H](N)C(=O)O)c1
N[C@@H](Cc1c(S(=O)(=O)O)[nH]c2ccc(S(=O)(=O)O)cc12)C(=O)O
C=CCn1cc(C[C@H](N)C(=O)O)c2ccccc21
CC/C=C/Cc1ccc2c(C[C@H](N)C(=O)O)c[nH]c2c1
N[C@@H](Cc1c[nH]c2ccc(OC(=O)c3ccccc3)cc12)C(=O)O
N[C@@H](Cc1c([C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[nH]c2ccccc12)C(=O)O
CC(C)=CCc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
CC/C=C/Cc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
C#Cc1cccc2c(C[C@H](N)C(=O)O)c[nH]c12
CC(C)=CCc1cc(O)cc2c(C[C@H](N)C(=O)O)c[nH]c12
CC(C)=CCc1cccc2c(C[C@H](N)C(=O)O)cn(C)c12
CC(C)=CCc1c(C)ccc2[nH]cc(C[C@H](N)C(=O)O)c12
N[C@@H](Cc1c[nH]c2c(-c3cccc(Br)c3)cccc12)C(=O)O
C[C@@H](O)C(C)(C)n1cc([C@@H](O)[C@H](N)C(=O)O)c2ccccc21
N[C@@H](Cc1cn(CO)c2ccccc12)C(=O)O
CC/C=C/c1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
N[C@@H](Cc1c[nH]c2cc(I)ccc12)C(=O)O
N[C@@H](Cc1c[nH]c2cc(Cl)c(Cl)cc12)C(=O)O
N[C@@H](Cc1c[nH]c2c(I)cccc12)C(=O)O
C=Cc1ccc(Cn2cc(C[C@H](N)C(=O)O)c3ccccc32)cc1
N[C@@H](Cc1c([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[nH]c2ccccc12)C(=O)O
CC(=O)n1cc(C[C@H](N)C(=O)O)c2ccccc21
Cc1cc2[nH]cc(C[C@H](N)C(=O)O)c2cc1C
CCC(CC)[C@H](c1c[nH]c2ccccc12)[C@H](N)C(=O)O
N[C@@H](Cc1c(C=O)[nH]c2ccccc12)C(=O)O
N[C@@H](Cc1c(-c2ccccc2)[nH]c2ccccc12)C(=O)O
N[C@@H](Cc1cn(-c2ccccc2)c2ccccc12)C(=O)O
N[C@@H](Cc1cn(-c2cccc3ccccc23)c2ccccc12)C(=O)O
N[C@@H](Cc1cn(-c2ccc(-c3ccccc3)cc2)c2ccccc12)C(=O)O
Nc1[nH]c2ccccc2c1C[C@H](N)C(=O)O
C[C@H](N)C(=O)n1cc(C[C@H](N)C(=O)O)c2ccccc21
COC(=O)Nc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
COc1ccc(Cc2ccc3c(c2)c(C[C@H](N)C(=O)O)cn3Cc2ccc(OC)cc2)cc1
CC(C)(C)c1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
N[C@@H](Cc1c[nH]c2ccc(C3(C(F)(F)F)N=N3)cc12)C(=O)O
N[C@@H](Cc1c[nH]c2c(Cl)c(Cl)ccc12)C(=O)O
N[C@@H](CC1CN(C(=O)OCc2ccccc2)c2ccccc21)C(=O)O
COc1ccc(OC)c([C@@H](c2c[nH]c3ccccc23)[C@H](N)C(=O)O)c1
N[C@@H](Cc1cn(/N=N/c2ccc(/N=N/n3cc(C[C@H](N)C(=O)O)c4ccccc43)cc2)c2ccccc12)C(=O)O
CN(CCCC(=O)n1cc(C[C@H](N)C(=O)O)c2ccccc21)C(=O)OC(C)(C)C
N[C@@H](Cc1c([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[nH]c2c(O)cccc12)C(=O)O
N[C@@H](Cc1cn(CCCCc2ccccc2)c2ccccc12)C(=O)O
N[C@@H](Cc1cn(CCCCc2ccccc2)c2ccc(Br)cc12)C(=O)O
N[C@@H](Cc1c[nH]c2cc(C(=O)COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c(O)cc12)C(=O)O
N[C@@H](Cc1cn([C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c2ccccc12)C(=O)O
N[C@@H](Cc1c([C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)[nH]c2ccccc12)C(=O)O
C/C=C/Cc1cccc2[nH]cc(C[C@H](N)C(=O)O)c12
CC(C)=CCc1cc(C)cc2[nH]cc(C[C@H](N)C(=O)O)c12
N[C@H](C(=O)O)C(O)c1c[nH]c2ccc(O)cc12
CC(C)=CCc1ccc(CC=C(C)C)c2c(C[C@H](N)C(=O)O)c[nH]c12
COc1ccc(-c2cccc3c(C[C@H](N)C(=O)O)c[nH]c23)cc1
N[C@@H](Cc1c[nH]c2c(O)c(O)ccc12)C(=O)O
C[C@@H](O)C(C)(C)n1cc(C[C@H](N)C(=O)O)c2ccccc21
N[C@@H](Cc1c[nH]c2c(Cl)cc(Cl)cc12)C(=O)O
N[C@@H](Cc1c([C@H]2OC(CO)[C@@H](O)C(O)C2O)[nH]c2ccccc12)C(=O)O
CCC(CC)[C@@H](c1c[nH]c2ccccc12)[C@H](N)C(=O)O
N[C@@H](C[C@@H]1CNc2ccccc21)C(=O)O
C/C=C/Cc1ccc2c(C[C@H](N)C(=O)O)c[nH]c2c1
N[C@@H](Cc1cn([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12)C(=O)O
N[C@@H](Cc1cn([C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)c2ccccc12)C(=O)O
C/C=C/Cc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
CSc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
Nc1cccc(-c2cccc3c(C[C@H](N)C(=O)O)c[nH]c23)c1
N[C@@H](Cc1c[nH]c2c(F)ccc(F)c12)C(=O)O
N[C@@H](Cc1cn([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c2ccccc12)C(=O)O
CC(C)(C)c1ccc2c(c1)c(C[C@H](N)C(=O)O)cn2C(C)(C)C
N[C@@H](Cc1cn([C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12)C(=O)O
CC(C)=CCc1cc(F)cc2c(C[C@H](N)C(=O)O)c[nH]c12
N[C@@H](Cc1c[nH]c2cccc(Cl)c12)C(=O)O
N[C@@H](Cc1c[nH]c2c(Br)cccc12)C(=O)O
Cc1cccc2c(C[C@H](N)C(=O)O)c[nH]c12
COc1cccc2c(C[C@H](N)C(=O)O)c[nH]c12
N[C@@H](Cc1c[nH]c2cccc(O)c12)C(=O)O
N[C@@H](Cc1c[nH]c2cccc(Br)c12)C(=O)O
C[C@@H](c1c[nH]c2ccccc12)[C@H](N)C(=O)O
N[C@@H](Cc1c[nH]c2ccc(I)cc12)C(=O)O
N[C@@H](Cc1c[nH]c2c(O)c(NC=O)ccc12)C(=O)O
Nc1ccc2c(C[C@H](N)C(=O)O)c[nH]c2c1O
[C-]#[N+][C@@H](Cc1c[nH]c2ccccc12)C(=O)O
N[C@@H](Cc1cn(OO)c2ccccc12)C(=O)O
N[C@@H](Cc1c([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[nH]c2ccccc12)C(=O)O
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
N[C@@H](Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12)C(=O)O
N[C@@H](CC1=C[NH+]c2ccccc21)C(=O)O
COc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
N[C@@H](CC1=C[N]c2ccccc21)C(=O)O
CC(n1cc(C[C@H](N)C(=O)O)c2ccccc21)n1cc(C[C@H](N)C(=O)O)c2ccccc21
N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)O
C/C(=C\Cc1cccc2[nH]cc(C[C@H](N)C(=O)O)c12)CO
C/C(=C/Cc1cccc2[nH]cc(C[C@H](N)C(=O)O)c12)CO
CC(C)(C)OC(=O)n1cc(C[C@H](N)C(=O)O)c2ccccc21
N[C@@H](Cc1c[nH]c2c(F)cccc12)C(=O)O
Cc1cc(C)c(S(=O)(=O)n2cc(C[C@H](N)C(=O)O)c3ccccc32)c(C)c1
N[C@@H](Cc1c(S)[nH]c2ccccc12)C(=O)O
[N-]=[N+]=Nc1ccc2c(C[C@H](N)C(=O)O)c[nH]c2c1
N[C@@H](Cc1cn(C=O)c2ccccc12)C(=O)O
N#Cc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
N[C@@H](Cc1cn(CC[18F])c2ccccc12)C(=O)O
N[C@@H](Cc1cn(CCF)c2ccccc12)C(=O)O
N[C@@H](Cc1c[nH]c2cccc(F)c12)C(=O)O
N[C@@H](Cc1c[nH]c2ncccc12)C(=O)O
COc1ccc2c(C[C@H](N)C(=O)O)c[nH]c2c1
CC(C)=CCc1ccc2c(C[C@H](N)C(=O)O)c[nH]c2c1
N[C@@H](Cc1c[nH]c2c1C(SC[C@H](N)C(=O)O)=CC(=O)C2=O)C(=O)O
N[C@@H](Cc1c[nH]c2ccc(OCc3ccccc3)cc12)C(=O)O
Cc1cccc2[nH]cc(C[C@H](N)C(=O)O)c12
Cc1ccc2c(C[C@H](N)C(=O)O)c[nH]c2c1
N[C@@H](Cc1c[nH]c2cc(F)c(F)cc12)C(=O)O
N[C@@H](C[C@H]1CNc2ccc(F)cc21)C(=O)O
N[C@@H](Cc1c(Cl)[nH]c2ccccc12)C(=O)O
N[C@H](C(=O)O)[C@@H](O)c1c[nH]c2ccccc12
N[C@@H](Cc1c[nH]c2c(F)c(F)c(F)c(F)c12)C(=O)O
N[C@@H](CN1CCc2ccccc21)C(=O)O
N[C@@H](Cc1c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[nH]c2ccccc12)C(=O)O
C[C@H](c1c[nH]c2ccccc12)[C@H](N)C(=O)O
N[C@@H](Cc1c(Br)[nH]c2ccccc12)C(=O)O
C#Cc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
Nc1ccc2[nH]cc(C[C@H](N)C(=O)O)c2c1
N[C@@H](Cc1c[nH]c2ccc(OCCF)cc12)C(=O)O
N#Cc1cccc2[nH]cc(C[C@H](N)C(=O)O)c12
