SMILES
N[C@@H](Cc1ccc(S(=O)(=O)Cl)cc1)C(=O)O
COP(=O)(O)Cc1c(F)c(F)c(C[C@H](N)C(=O)O)c(F)c1F
CC(C)(C)c1ccc([C@H](c2cccc(O)c2)[C@H](N)C(=O)O)cc1
CCC(CC)c1cccc(C[C@H](N)C(=O)O)c1
CCNc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(CC(F)(F)F)cc1)C(=O)O
COc1cccc(C[C@H](N)C(=O)O)c1OC
N[C@@H](Cc1ccc(C2(C(F)(F)F)N=N2)cc1OCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C(=O)O
N[C@@H](Cc1cc(O)c(OO)cc1OO)C(=O)O
N[C@@H](Cc1ccc(CC[18F])cc1)C(=O)O
Cc1cc(O)c(O)cc1C[C@H](N)C(=O)O
Cc1cc(C[C@H](N)C(=O)O)ccc1F
N[C@@H](Cc1ccccc1OS(=O)(=O)O)C(=O)O
N[C@@H](Cc1ccc(Cl)c(Br)c1)C(=O)O
CNC(=O)Nc1ccc(C[C@H](N)C(=O)O)cc1
Cc1cc(Cl)ccc1C[C@H](N)C(=O)O
N[C@@H](Cc1cccc(C(=O)O)c1O)C(=O)O
Cc1ccccc1S(=O)(=O)c1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(-c2nn[nH]n2)cc1)C(=O)O
N[C@@H](Cc1ccc(OCC(=O)O)c(C(=O)O)c1)C(=O)O
COc1ccc(F)c(C[C@H](N)C(=O)O)c1
Nc1c(Br)cc(C[C@H](N)C(=O)O)cc1Br
N[C@@H](Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O
N[C@@H](Cc1ccc(-c2ccc(F)cc2)cc1)C(=O)O
N[C@@H](Cc1c(Br)c(Br)c(Br)c(Br)c1Br)C(=O)O
CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(C[C@H](N)C(=O)O)cc3)cccc12
N[C@@H](Cc1cc(I)c(Cc2ccc(O)c(I)c2)c(I)c1)C(=O)O
CC(=O)NCSc1ccc(C[C@H](N)C(=O)O)cc1
Cc1ccc(SSc2ccc(C[C@H](N)C(=O)O)cc2)cc1
N[C@@H](Cc1ccc(S(N)(=O)=O)cc1)C(=O)O
CCSC(=O)c1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1cccc(Oc2ccc(C(=O)NO)cc2)c1)C(=O)O
N[C@@H](Cc1ccc(NC(=O)[C@H]2CC/C=C\CCC2)cc1)C(=O)O
N[C@@H](CC1(C(=O)C(CS)CS)C=CC=CC1)C(=O)O
CC#CCOc1ccc(C[C@H](N)C(=O)O)cc1
Cc1cccc(-c2ccc(C[C@H](N)C(=O)O)cc2)c1
CCCCOc1cccc(C[C@H](N)C(=O)O)c1
N[C@@H](Cc1cccc(Br)c1F)C(=O)O
N[C@@H](Cc1cc(O)c(O)c(Sc2nc3ccccc3[nH]2)c1)C(=O)O
N[C@@H](Cc1cc(O)c(O)c(Sc2ncn[nH]2)c1)C(=O)O
COCCN(CCO)c1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(N(CCCl)CCOCCCl)cc1)C(=O)O
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1Cl)C(=O)O
N[C@@H](Cc1cccc(-c2ccc3ccc4cccc5ccc2c3c45)c1)C(=O)O
COc1cc(C2(C(F)(F)F)N=N2)ccc1C[C@H](N)C(=O)O
N[C@@H](Cc1ccc(NC(=O)CCc2ccc(C=C3C=CC(c4cccs4)=N3)[nH]2)cc1)C(=O)O
N[C@@H](Cc1ccc(NS(=O)(=O)O)cc1)C(=O)O
CO[C@@H](c1ccccc1)[C@H](N)C(=O)O
N[C@@H](Cc1ccc(C(F)(F)S(N)(=O)=O)cc1)C(=O)O
Nc1ncnc2c1nc(C#Cc1ccc(C[C@H](N)C(=O)O)cc1)n2[C@H]1C[C@H](O)[C@@H](CO)O1
Nc1ncnc2c1c(-c1ccc(C[C@H](N)C(=O)O)cc1)cn2[C@H]1C[C@H](O)[C@@H](CO)O1
Nc1ncnc2c1c(C#Cc1ccc(C[C@H](N)C(=O)O)cc1)cn2[C@H]1C[C@H](O)[C@@H](CO)O1
N[C@@H](Cc1ccc(C#Cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)cc1)C(=O)O
N[C@@H](Cc1ccc(-c2nnn(-c3ccccc3)n2)cc1)C(=O)O
N[C@@H](Cc1ccc(-c2cc(C(=O)O)no2)cc1)C(=O)O
N[C@@H](Cc1cccc(-c2ccncc2)c1)C(=O)O
N[C@H](C(=O)O)/C(=C/F)c1ccc(F)c(O)c1
N[C@@H](Cc1ccc(NC(=O)CCCCCNC(=O)C2=CC=CC2)cc1)C(=O)O
CC(C)(C)c1ccc([C@@H](c2cccc(O)c2)[C@H](N)C(=O)O)cc1
COc1ccc([C@H](NS(=O)(=O)c2ccc(C)cc2)[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(NCC2(O)OC[C@@H](O)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H]2O)cc1)C(=O)O
COP(=O)(O)C(F)(F)c1ccc(C[C@H](N)C(=O)O)cc1
CC(C)[C@@H](c1ccccc1)[C@H](N)C(=O)O
C[C@H](Oc1cc(-c2ccc(C[C@H](N)C(=O)O)cc2)nc(N)n1)c1ccc2ccccc2c1
N[C@@H](Cc1c(F)cc(B(O)O)cc1F)C(=O)O
CCCCCC(=O)c1cccc(C[C@H](N)C(=O)O)c1
CCCCCOc1cccc(C[C@H](N)C(=O)O)c1
CCCCC(=O)c1cccc(C[C@H](N)C(=O)O)c1
N[C@@H](Cc1ccc(CP(=O)(O)Cc2ccccc2)cc1)C(=O)O
N[C@@H](Cc1ccc(CP(=O)(O)C(O)c2ccccc2)cc1)C(=O)O
N[C@@H](Cc1cccc(O)c1F)C(=O)O
Cc1ccccc1C(C)[C@H](N)C(=O)O
Cc1ccc(C[C@H](N)C(=O)O)cc1Cl
N[C@@H](Cc1cc(Br)ccc1Cl)C(=O)O
N[C@@H](Cc1cc(F)cc(Br)c1)C(=O)O
COc1cccc(Oc2cccc(N3CCCCC3)c2C/N=C(\N)NC(=O)c2ccc(C[C@H](N)C(=O)O)cc2)c1
COc1ccc(CS[C@@H](c2ccccc2)[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(NC(=O)NCCCl)cc1)C(=O)O
N[C@@H](Cc1ccc(NC(=O)NC2CCCCC2)cc1)C(=O)O
N[C@@H](Cc1ccc(CC#CBr)cc1)C(=O)O
N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)O
N[C@@H](Cc1ccc(NC(=O)CCC2=N/C(=C/c3ccc(-c4ccc[nH]4)n3B(F)F)C=C2)cc1)C(=O)O
N=[N+]=Nc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1c(F)cccc1F)C(=O)O
N[C@@H](Cc1cccc(F)c1F)C(=O)O
N[C@@H](Cc1cc(CP(=O)(O)O)cc(-c2ccc3ccccc3c2)c1)C(=O)O
NC(=S)Nc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(C#C[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1)C(=O)O
Cc1ccc(S(=O)(=O)N[C@@H](c2ccccc2)[C@H](N)C(=O)O)cc1
CC(=O)Nc1ccc([C@@H](O)[C@H](N)C(=O)O)cc1
CC(C)(C)OC(=O)C(C(=O)OC(C)(C)C)c1ccc(C[C@H](N)C(=O)O)cc1
Cn1c(-c2ccc(C[C@H](N)C(=O)O)cc2)nc2ccccc21
N[C@@H](Cc1ccc(-c2ccccc2F)cc1)C(=O)O
N[C@@H](Cc1ccc(CS(N)(=O)=O)cc1)C(=O)O
Cn1c(-c2ccc(C[C@H](N)C(=O)O)cc2)c(C#N)c2ccccc21
N[C@@H](Cc1ccc(S)cc1)C(=O)O
N[C@@H](Cc1ccc(SCc2ccccc2)cc1)C(=O)O
CC(C)[C@H](c1ccccc1)[C@H](N)C(=O)O
N[C@@H](Cc1ccc(P(c2ccccc2)c2ccccc2)cc1)C(=O)O
N[C@H](C(=O)O)[C@H](c1ccc(-c2ccccc2)cc1)c1cccc(O)c1
Cc1c(C[C@H](N)C(=O)O)ccc(O)c1O
N[C@@H](Cc1ccccc1C1CCCC1)C(=O)O
N[C@@H](Cc1cccc(C2CCCC2)c1)C(=O)O
N[C@@H](Cc1ccccc1C1CCCCC1)C(=O)O
CO[C@H](c1ccccc1)[C@H](N)C(=O)O
N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O
COc1cccc(OC)c1-c1ccc(C[C@H](N)C(=O)O)cc1
CC(=O)Oc1ccc(C[C@H](N)C(=O)O)cc1OC(C)=O
N[C@@H](Cc1ccc(C2(C(F)(F)F)NN2)cc1)C(=O)O
COc1cc(C[C@H](N)C(=O)O)cc(OC)c1
CCOc1cccc(C[C@H](N)C(=O)O)c1
Nc1nc(O[C@H](c2ccc(-c3cccc(F)c3)cc2)C(F)(F)F)cc(-c2ccc(C[C@H](N)C(=O)O)cc2)n1
C[C@H](Nc1nc(N)nc(-c2ccc(C[C@H](N)C(=O)O)cc2)n1)c1ccc2ccccc2c1
N[C@@H](Cc1cc(O)c(OO)c(OO)c1)C(=O)O
N[C@@H](Cc1c(Cl)cc(Cl)cc1Cl)C(=O)O
N[C@@H](Cc1ccc(CP(=O)(OF)OF)cc1)C(=O)O
N#CC1(c2ccccc2)CCN(C(=O)Nc2ccc(C[C@H](N)C(=O)O)cc2)CC1
N[C@@H](Cc1ccccc1C(=O)O)C(=O)O
N[C@@H](Cc1c(Br)cc(Br)cc1Br)C(=O)O
Cc1cc(C)c(S(=O)(=O)Nc2ccc(C[C@H](N)C(=O)O)cc2)c(C)c1
COc1cc(C[C@H](N)C(=O)O)ccc1Cl
N[C@@H](Cc1cccc(-c2nn[nH]n2)c1)C(=O)O
CCCOc1cccc(C[C@H](N)C(=O)O)c1
CCCCCc1cccc(C[C@H](N)C(=O)O)c1
N[C@@H](Cc1cccc(Oc2ccc3ccccc3c2)c1)C(=O)O
N[C@@H](Cc1cccc(OCCc2ccc3ccccc3c2)c1)C(=O)O
N[C@@H](Cc1cccc(Oc2ccc(Oc3ccc(O)cc3)cc2)c1)C(=O)O
Cc1ccc(-c2ccc(C[C@H](N)C(=O)O)cc2)cc1
N[C@@H](Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1)C(=O)O
COc1ccc(C[C@H](N)C(=O)O)c(Cl)c1
Cc1cc(C[C@H](N)C(=O)O)ccc1Cl
Cc1ccc(S(=O)(=O)c2ccc(C[C@H](N)C(=O)O)cc2)cc1
N[C@@H](Cc1ccc(N(CCl)CCl)cc1)C(=O)O
N[C@@H](Cc1cc(I)c(Sc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
N[C@@H](Cc1cc(I)c(Sc2cccc(I)c2)c(I)c1)C(=O)O
N[C@@H](Cc1ccc(SCc2cccc(Br)c2)cc1)C(=O)O
CCCCSSc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1cc(I)c(Sc2ccc(O)c(I)c2)c(I)c1)C(=O)O
N[C@@H](Cc1ccc(N=C=S)cc1)C(=O)O
N[C@@H](Cc1ccc(C(=O)OCc2ccccc2)cc1)C(=O)O
COc1cc(Br)ccc1C[C@H](N)C(=O)O
N[C@@H](Cc1cccc(-c2ccc3ccccc3c2)c1)C(=O)O
Cc1cccc(C[C@H](N)C(=O)O)c1F
Cc1ccc(Cl)cc1C[C@H](N)C(=O)O
COc1cc(Cl)ccc1C[C@H](N)C(=O)O
N[C@@H](Cc1ccc(P(=O)(O)c2ccc(C[C@H](N)C(=O)O)cc2)cc1)C(=O)O
CCc1ccc(C[C@H](N)C(=O)O)c(C)c1
N[C@@H](Cc1cccc(-c2cccc3ccccc23)c1)C(=O)O
N[C@@H](Cc1ccccc1P(c1ccccc1)c1ccccc1)C(=O)O
N[C@H](C(=O)O)[C@@H](NC(=O)C1CCC2(CC1)CCN(c1ccncc1)CC2)c1ccccc1
NCCOCCOCCOc1cc(C2(C(F)(F)F)N=N2)ccc1C[C@H](N)C(=O)O
N[C@@H](Cc1ccc(C2(C(F)(F)F)N=N2)cc1OCCOCCOCCNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
NCCOc1cc(C2(C(F)(F)F)N=N2)ccc1C[C@H](N)C(=O)O
Cc1cc(C)c(/C=C2\C=CC(CCC(=O)Nc3ccc(C[C@H](N)C(=O)O)cc3)=N2)[nH]1
Cc1cc(C)c(/C=C2\C=CC(CCCCC(=O)Nc3ccc(C[C@H](N)C(=O)O)cc3)=N2)[nH]1
Nc1ncnc2c1nc(-c1ccc(C[C@H](N)C(=O)O)cc1)n2[C@H]1C[C@H](O)[C@@H](CO)O1
N[C@@H](Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)cc1)C(=O)O
Nc1ccc(-n2nnc(-c3ccc(C[C@H](N)C(=O)O)cc3)n2)cc1
C[C@@H](c1ccc(Br)cc1)[C@H](N)C(=O)O
N[C@@H](Cc1ccc(N2CN2C(F)(F)F)cc1)C(=O)O
COc1cc(I)cc(C[C@H](N)C(=O)O)c1
N[C@H](C(=O)O)[C@@H](c1ccc(-c2ccccc2)cc1)c1cccc(O)c1
Cc1ccc(S(=O)(=O)N[C@@H](c2ccc(F)cc2)[C@H](N)C(=O)O)cc1
CC(C)(Sc1cc(C[C@H](N)C(=O)O)cc(O)c1O)[C@H](N)C(=O)O
N[C@@H](Cc1ccc(N[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1)C(=O)O
CC(=O)Nc1ccc([C@H](O)[C@H](N)C(=O)O)cc1
C[C@H](Nc1cc(-c2ccc(C[C@H](N)C(=O)O)cc2)nc(N)n1)c1ccc2ccccc2c1
N[C@@H](Cc1ccc(C#CCCCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)cc1)C(=O)O
CN(C)c1cccc2c(S(=O)(=O)Nc3cccc(NS(=O)(=O)c4cccc5c(N(C)C)cccc45)c3C[C@H](N)C(=O)O)cccc12
[N-]=[N+]=NCCOc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(OCC2CCCC2)cc1)C(=O)O
CCCCCCOc1cccc(C[C@H](N)C(=O)O)c1
CCC(=O)c1cccc(C[C@H](N)C(=O)O)c1
CCCC(=O)c1cccc(C[C@H](N)C(=O)O)c1
N[C@@H](Cc1ccc(CP(=O)(O)CCO)cc1)C(=O)O
CP(=O)(O)Cc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(CP(=O)(O)CO)cc1)C(=O)O
C/C=C/c1ccccc1C[C@H](N)C(=O)O
N[C@@H](Cc1cccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)c1)C(=O)O
[N-]=[N+]=Nc1ccc(C(=O)c2ccc(C[C@H](N)C(=O)O)cc2)cc1
N[C@@H](Cc1ccc(C(=O)c2ccc(OCc3ccccc3)cc2)cc1)C(=O)O
N[C@@H](Cc1cc(O)c(O)cc1Cl)C(=O)O
Cc1cc(C)n(B(F)F)c1/C=C1\C=CC(CCC(=O)Nc2ccc(C[C@H](N)C(=O)O)cc2)=N1
N[C@@H](Cc1ccc(NC(=O)CCC2=N/C(=C/c3ccc(-c4cccs4)n3B(F)F)C=C2)cc1)C(=O)O
N[C@@H](Cc1ccc(Br)cc1Cl)C(=O)O
Cc1nnc(-c2ccc(C[C@H](N)C(=O)O)cc2)nn1
COc1ccc(CS[C@H](c2ccccc2)[C@H](N)C(=O)O)cc1
[N-]=[N+]=Nc1cc(C[C@H](N)C(=O)O)ccc1F
N[C@@H](Cc1cccc(Br)c1Cl)C(=O)O
N[C@@H](Cc1cccc(C(=O)Cc2cc3ccccc3[nH]2)c1)C(=O)O
CC(C)(C)Oc1ccc(C[C@H](N)C(=O)O)cc1O[Si](C)(C)C(C)(C)C
NC(C(=O)c1ccccc1C[C@H](N)C(=O)O)C(=O)c1ccccc1C[C@H](N)C(=O)O
CN(N=O)C(=O)Nc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccccc1C(=O)C=Cc1ccco1)C(=O)O
N[C@@H](Cc1ccc(NCC2CCCCC2)cc1)C(=O)O
Cc1c(Br)cccc1C[C@H](N)C(=O)O
N#C[Se]c1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(C#CBr)cc1)C(=O)O
C#CCSc1ccc(C[C@H](N)C(=O)O)cc1
NCCC(=O)N1Cc2ccccc2-c2c(nnn2-c2ccc(C[C@H](N)C(=O)O)cc2)-c2ccccc21
N[C@@H](Cc1c(F)c(F)c(I)c(F)c1F)C(=O)O
C=CCOC(=O)Nc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1c(F)ccc(F)c1F)C(=O)O
N[C@@H](Cc1cc(F)ccc1F)C(=O)O
N[C@@H](Cc1ccc(F)cc1F)C(=O)O
N[C@@H](Cc1ccc(F)c(F)c1F)C(=O)O
N[C@@H](Cc1cc(F)cc(F)c1F)C(=O)O
COc1ccccc1C[C@H](N)C(=O)O
C[C@@H](Nc1nc(N)nc(-c2ccc(C[C@H](N)C(=O)O)cc2)n1)c1ccc2ccccc2c1
Cc1ccc(C[C@H](N)C(=O)O)cc1C
COC(=O)c1ccc(C[C@H](N)C(=O)O)cc1
CCOP(=O)(OCC)C(F)(F)c1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccccc1I)C(=O)O
C[Si](C)(C)c1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1cccc(B(O)O)c1)C(=O)O
COc1ccc(Br)cc1C[C@H](N)C(=O)O
N[C@@H](Cc1ccc(Cl)c(C(F)(F)F)c1)C(=O)O
Cc1cc(C)cc(C[C@H](N)C(=O)O)c1
N[C@@H](Cc1ccccc1OC(F)(F)F)C(=O)O
CC(C)(C)OC(=O)Nc1cccc(C[C@H](N)C(=O)O)c1
N[C@@H](Cc1cccc(OC(F)(F)F)c1)C(=O)O
N[C@@H](Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)C(=O)O
N[C@@H](Cc1cc(Br)cc(Br)c1)C(=O)O
Cc1ccccc1[C@@H](C)[C@H](N)C(=O)O
COc1c(O)cc(C[C@H](N)C(=O)O)cc1Br
COC(=O)c1cccc(C[C@H](N)C(=O)O)c1
N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O
N[C@@H](Cc1cc(Br)ccc1F)C(=O)O
Cc1cccc(C[C@H](N)C(=O)O)c1C
Cc1ccccc1-c1ccc(C[C@H](N)C(=O)O)cc1
Cc1ccc(Br)cc1C[C@H](N)C(=O)O
N[C@@H](Cc1ccc(B(O)O)cc1C(F)(F)F)C(=O)O
N[C@@H](Cc1cc(I)ccc1Br)C(=O)O
Cc1ccc(I)cc1C[C@H](N)C(=O)O
N[C@H](C(=O)O)[C@@H](O)c1ccccc1
N[C@@H](Cc1ccccc1)C(=O)O
N[C@@H](Cc1cccc(N(CCCl)CCCl)c1)C(=O)O
N[C@@H](Cc1ccc([10B](O)O)cc1)C(=O)O
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
N[C@@H](Cc1ccc([211At])cc1)C(=O)O
COCCN(CCCl)c1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(Oc2ccc(O)cc2)cc1)C(=O)O
N[C@H](C(=O)O)[C@H](O)c1ccccc1
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
N[C@@H](Cc1ccc(O)c(OS(=O)(=O)O)c1)C(=O)O
N[C@@H](Cc1cccc(C(F)(F)F)c1)C(=O)O
CC(C)(C)[Si](C)(C)Oc1ccc(C[C@H](N)C(=O)O)cc1O[Si](C)(C)C(C)(C)C
CC(C)NCc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(NCCCl)cc1)C(=O)O
NCc1ccc(C[C@H](N)C(=O)O)cc1
CC(=O)Nc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccccc1C(F)(F)F)C(=O)O
Cc1cccc(C)c1C[C@H](N)C(=O)O
N[C@@H](Cc1ccc(O)cc1)C(=O)O
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1I)C(=O)O
N[C@@H](Cc1ccc(CC(=O)O)cc1)C(=O)O
CC(C)c1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1cc(O)ccc1F)C(=O)O
N#Cc1ccccc1C[C@H](N)C(=O)O
N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O
N=C(N)c1cccc(C[C@H](N)C(=O)O)c1
N[C@@H](Cc1ccc(N(CCO)CCCl)cc1)C(=O)O
N[C@@H](Cc1cc(O)c(O)cc1[18F])C(=O)O
N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
N[C@@H](Cc1ccccc1CN(CCCl)CCCl)C(=O)O
CC(c1ccccc1)[C@H](N)C(=O)O
NC(N)=Nc1ccc(C[C@H](N)C(=O)O)cc1
N[C@@H](Cc1ccc(CO)cc1)C(=O)O
N[C@@H](Cc1cc(Cl)cc(Cl)c1)C(=O)O
C[C@@H](c1ccccc1)[C@H](N)C(=O)O
N[C@@H](CC1=CCC=CC1)C(=O)O
N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)O
N[C@H](C(=O)O)C(c1ccccc1)c1ccccc1
COc1ccc(C[C@H](N)C(=O)O)cc1
Cc1ccccc1C[C@H](N)C(=O)O
N[C@@H](Cc1cc(O)ccc1[18F])C(=O)O
N[C@H](C(=O)O)C(O)c1ccccc1
N[C@@H](Cc1ccc(S(=O)(=O)O)cc1)C(=O)O
Cc1ccc(C[C@H](N)C(=O)O)c(C)c1
N[C@@H](Cc1cc(O)c(O)cc1F)C(=O)O
NCc1ccccc1C[C@H](N)C(=O)O
COc1cc(C[C@H](N)C(=O)O)cc(OC)c1OC
N[C@@H](Cc1ccc(OC(F)(F)F)cc1)C(=O)O
NCc1cccc(C[C@H](N)C(=O)O)c1
N[C@@H](Cc1ccc([18F])c(O)c1)C(=O)O
COc1c(C)cc(C[C@H](N)C(=O)O)cc1O
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
N[C@@H](Cc1cc(F)c(F)cc1F)C(=O)O
Cc1cc(C)c(C[C@H](N)C(=O)O)c(C)c1
